TripID,CustomerID,DriverID,VehicleID,TotalFuelConsumption,AxleWeightAverage,TotalDistance,AltitiudeUp_dmperkm,AltitudeDown_dmperkm,Altitude_sum_dmperkm
14257925,Customer6,Driver24,Vehicle42,0.5,0,1.385,375.4512635,288.8086643,664.2599278
14257930,Customer6,Driver24,Vehicle42,3.5,0,11.575,143.412527,141.6846652,285.0971922
14257938,Customer6,Driver24,Vehicle42,4,0,25.475,106.3788027,97.35034347,203.7291462
14257939,Customer6,Driver51,Vehicle27,0,0,0.28,1892.857143,1500,3392.857143
14257948,Customer6,Driver24,Vehicle42,1.5,0,5.45,247.706422,258.7155963,506.4220183
14257950,Customer6,Driver51,Vehicle27,0.5,0,0.58,689.6551724,224.137931,913.7931034
14257954,Customer6,Driver51,Vehicle27,59,0,224.735,107.4154004,107.5043941,214.9197944
14257958,Customer6,Driver24,Vehicle42,1.5,0,2.815,71.04795737,344.5825933,415.6305506
14257971,Customer6,Driver24,Vehicle42,0.5,0,0.325,461.5384615,123.0769231,584.6153846
14257974,Customer6,Driver24,Vehicle42,0.5,0,0.66,409.0909091,515.1515152,924.2424242
14257986,Customer6,Driver24,Vehicle42,0.5,0,2.45,420.4081633,387.755102,808.1632653
14257990,Customer6,Driver24,Vehicle42,0.5,0,0.125,2320,0,2320
14258007,Customer6,Driver24,Vehicle42,6.5,0,15.46,159.1203105,167.5291074,326.6494179
14258021,Customer6,Driver24,Vehicle42,0.5,0,0.435,91.95402299,413.7931034,505.7471264
14258039,Customer6,Driver24,Vehicle42,0,0,0.26,1115.384615,1000,2115.384615
14258041,Customer6,Driver24,Vehicle42,8.5,0,35.135,79.40799772,79.40799772,158.8159954
14258052,Customer6,Driver51,Vehicle27,0,0,0.235,2723.404255,2765.957447,5489.361702
14258072,Customer6,Driver51,Vehicle27,0,0,0.135,1111.111111,148.1481481,1259.259259
14258083,Customer6,Driver24,Vehicle42,13.5,0,49.055,106.0034655,127.2041586,233.2076241
14258108,Customer6,Driver24,Vehicle42,0,0,0.185,1729.72973,54.05405405,1783.783784
14258119,Customer6,Driver24,Vehicle42,9.5,0,31.86,161.9585687,144.3816698,306.3402385
14258127,Customer6,Driver95,Vehicle27,6,0,18.575,174.4279946,187.8869448,362.3149394
14258134,Customer6,Driver24,Vehicle42,5.5,0,22.065,131.4298663,103.3310673,234.7609336
14258145,Customer6,Driver71,Vehicle42,8.5,0,43.3,98.84526559,78.52193995,177.3672055
14258148,Customer6,Driver95,Vehicle27,9.5,0,19.29,192.3276309,186.1067911,378.434422
14258149,Customer6,Driver71,Vehicle42,75.5,0,337.67,64.47122931,69.50573045,133.9769598
14258171,Customer6,Driver95,Vehicle27,0,0,0.18,1333.333333,166.6666667,1500
14258178,Customer6,Driver95,Vehicle27,1.5,0,3.89,228.7917738,298.2005141,526.9922879
14258187,Customer6,Driver95,Vehicle27,1,0,2.52,484.1269841,388.8888889,873.015873
14258193,Customer6,Driver71,Vehicle42,4,0,13.805,42.73813836,139.0800435,181.8181818
14258195,Customer6,Driver71,Vehicle42,9.5,0,31.81,97.76799749,84.25023577,182.0182333
14258197,Customer6,Driver95,Vehicle27,0.5,0,1.28,671.875,562.5,1234.375
14258199,Customer6,Driver95,Vehicle27,1.5,0,3.73,300.2680965,297.5871314,597.8552279
14258202,Customer6,Driver95,Vehicle27,0.5,0,2.515,330.0198807,270.3777336,600.3976143
14258216,Customer6,Driver50,Vehicle16,18.5,0,63.445,98.19528726,95.20056742,193.3958547
14258244,Customer6,Driver60,Vehicle17,21,0,71.355,124.0277486,124.8686147,248.8963633
14258293,Customer6,Driver60,Vehicle17,12,0,33.125,143.3962264,124.9811321,268.3773585
14258302,Customer6,Driver175,Vehicle18,0.5,0,0.645,480.620155,527.1317829,1007.751938
14258305,Customer6,Driver175,Vehicle18,0.5,0,0.435,1931.034483,1586.206897,3517.241379
14258308,Customer6,Driver50,Vehicle16,18,0,63.53,114.5915316,103.887927,218.4794585
14258315,Customer6,Driver60,Vehicle17,1,0,1.575,425.3968254,501.5873016,926.984127
14258325,Customer6,Driver60,Vehicle17,3.5,0,15.565,118.8564086,100.8673305,219.7237392
14258333,Customer6,Driver60,Vehicle17,6.5,0,18.925,73.97622193,74.50462351,148.4808454
14258343,Customer6,Driver60,Vehicle17,1,0,1.515,244.2244224,283.8283828,528.0528053
14258362,Customer6,Driver50,Vehicle16,9,0,31.545,92.24916786,96.68727215,188.93644
14258367,Customer6,Driver60,Vehicle17,5,0,17.525,146.0770328,132.9529244,279.0299572
14258381,Customer6,Driver60,Vehicle17,4.5,0,16.645,118.954641,98.52808651,217.4827275
14258386,Customer6,Driver175,Vehicle18,1,0,0.4,775,1125,1900
14258387,Customer6,Driver50,Vehicle16,8.5,0,31.86,109.5417451,100.7532957,210.2950408
14258397,Customer6,Driver175,Vehicle18,2,0,0.995,964.8241206,1075.376884,2040.201005
14258406,Customer6,Driver50,Vehicle16,9,0,31.645,125.4542582,130.8263549,256.2806131
14258433,Customer6,Driver65,Vehicle18,0,0,0.71,661.971831,492.9577465,1154.929577
14258445,Customer6,Driver60,Vehicle17,0,0,0.33,575.7575758,303.030303,878.7878788
14258446,Customer6,Driver50,Vehicle16,9.5,0,32.08,101.6209476,84.16458853,185.7855362
14258457,Customer6,Driver60,Vehicle17,1,0,1.365,593.4065934,630.03663,1223.443223
14258469,Customer6,Driver60,Vehicle17,6.5,0,18.84,143.3121019,148.6199575,291.9320594
14258485,Customer6,Driver34,Vehicle16,9,0,31.56,127.3764259,129.2775665,256.6539924
14258493,Customer6,Driver60,Vehicle17,8,0,35.385,182.563233,199.5195704,382.0828034
14258500,Customer6,Driver34,Vehicle16,8.5,0,31.87,144.6501412,128.647631,273.2977722
14258510,Customer6,Driver34,Vehicle16,8.5,0,31.5,91.42857143,94.6031746,186.031746
14258520,Customer6,Driver65,Vehicle18,0,0,0.09,444.4444444,888.8888889,1333.333333
14258525,Customer6,Driver34,Vehicle16,8.5,0,31.91,111.2503917,85.23973676,196.4901285
14258528,Customer6,Driver65,Vehicle18,0.5,0,0.155,1096.774194,1741.935484,2838.709677
14258533,Customer6,Driver34,Vehicle16,8.5,0,31.52,93.90862944,92.63959391,186.5482234
14258537,Customer6,Driver155,Vehicle17,8,0,20.16,201.8849206,197.4206349,399.3055556
14258539,Customer6,Driver65,Vehicle18,0,0,0.72,1055.555556,847.2222222,1902.777778
14258545,Customer6,Driver48,Vehicle18,1.5,0,1.07,738.317757,607.4766355,1345.794393
14258546,Customer6,Driver155,Vehicle17,0.5,0,0.135,148.1481481,148.1481481,296.2962963
14258547,Customer6,Driver155,Vehicle17,5.5,0,20.78,179.9807507,170.3561116,350.3368624
14258550,Customer6,Driver34,Vehicle16,8.5,0,31.895,127.2926791,124.1573914,251.4500705
14258554,Customer6,Driver155,Vehicle17,8.5,0,20.165,197.8675924,201.3389536,399.206546
14258555,Customer6,Driver34,Vehicle16,4.5,0,16.05,105.9190031,134.5794393,240.4984424
14258556,Customer6,Driver155,Vehicle17,0,0,0.14,357.1428571,142.8571429,500
14258557,Customer6,Driver34,Vehicle16,0.5,0,0.125,320,1600,1920
14258559,Customer6,Driver34,Vehicle16,2.5,0,5.385,128.1337047,137.4187558,265.5524605
14258560,Customer6,Driver34,Vehicle16,5,0,23.965,85.12413937,81.36866263,166.492802
14258561,Customer6,Driver155,Vehicle17,5.5,0,20.84,191.4587332,192.4184261,383.8771593
14258564,Customer6,Driver155,Vehicle17,6.5,0,16.32,204.6568627,190.5637255,395.2205882
14258565,Customer6,Driver34,Vehicle16,8,0,31.9,102.1943574,89.65517241,191.8495298
14258566,Customer6,Driver155,Vehicle17,2,0,4.44,177.9279279,211.7117117,389.6396396
14258570,Customer6,Driver23,Vehicle1,64,0,284.895,80.02948455,87.8920304,167.9215149
14258575,Customer6,Driver129,Vehicle29,0.5,0,0.75,1213.333333,1200,2413.333333
14258576,Customer6,Driver129,Vehicle29,8,0,28.465,118.0396979,108.9056736,226.9453715
14258578,Customer6,Driver162,Vehicle43,13,0,53.055,95.93817736,105.1738762,201.1120535
14258591,Customer6,Driver129,Vehicle29,0,0,0.145,1862.068966,1034.482759,2896.551724
14258599,Customer6,Driver129,Vehicle29,7,0,28.455,151.1157969,141.2756985,292.3914953
14258601,Customer6,Driver162,Vehicle43,11,0,51.22,98.5942991,92.15150332,190.7458024
14258614,Customer6,Driver129,Vehicle29,0.5,0,0.15,66.66666667,400,466.6666667
14258622,Customer6,Driver129,Vehicle29,8.5,0,30.525,213.9230139,216.8714169,430.7944308
14258631,Customer6,Driver162,Vehicle43,12.5,0,50.92,100.3534957,101.7282011,202.0816968
14258647,Customer6,Driver129,Vehicle29,2,0,4.965,235.6495468,241.6918429,477.3413897
14258650,Customer6,Driver129,Vehicle29,7.5,0,24.89,137.4045802,148.6540779,286.0586581
14258651,Customer6,Driver162,Vehicle43,11,0,51.185,105.3042884,100.4200449,205.7243333
14258659,Customer6,Driver129,Vehicle29,6.5,0,24.595,200.8538321,164.2610287,365.1148607
14258676,Customer6,Driver129,Vehicle29,2,0,5.065,100.6910168,35.53800592,136.2290227
14258685,Customer6,Driver162,Vehicle43,11.5,0,50.93,116.2379737,109.1694483,225.407422
14258711,Customer6,Driver129,Vehicle29,8,0,28.685,97.26337807,45.66846784,142.9318459
14258716,Customer6,Driver162,Vehicle43,11.5,0,51.235,96.22328486,93.10041964,189.3237045
14258727,Customer6,Driver129,Vehicle29,0.5,0,0.955,198.9528796,0,198.9528796
14258737,Customer6,Driver129,Vehicle29,8,0,29.4,11.9047619,4.421768707,16.32653061
14258747,Customer6,Driver173,Vehicle43,24,0,102.275,109.89978,113.2241506,223.1239306
14258750,Customer6,Driver129,Vehicle29,0,0,0.06,0,0,0
14258751,Customer6,Driver129,Vehicle29,7.5,0,28.565,0,0,0
14258754,Customer6,Driver129,Vehicle29,0.5,0,1.17,0,0,0
14258761,Customer6,Driver129,Vehicle29,0,0,0.36,0,0,0
14258785,Customer6,Driver173,Vehicle43,13,0,51.22,96.25146427,93.71339321,189.9648575
14258806,Customer6,Driver173,Vehicle43,0,0,0.15,1733.333333,666.6666667,2400
14258813,Customer6,Driver173,Vehicle43,12,0,54.51,113.3736929,108.4204733,221.7941662
14258831,Customer6,Driver155,Vehicle17,5.5,0,20.795,188.9877374,195.720125,384.7078625
14258832,Customer6,Driver34,Vehicle16,8.5,0,30.85,115.3970827,123.1766613,238.5737439
14259129,Customer5,Driver41,Vehicle21,31,5704,123.255,80.24015253,83.6477222,163.8878747
14259137,Customer5,Driver28,Vehicle32,56.5,7889,177.285,78.00998392,78.00998392,156.0199678
14259141,Customer5,Driver41,Vehicle21,36.5,5473,179.97,51.2863255,47.84130688,99.12763238
14259166,Customer5,Driver41,Vehicle21,18.5,5486,95.07,71.94698643,66.6877038,138.6346902
14259172,Customer5,Driver28,Vehicle32,15.5,7424,42.215,99.01693711,99.96446761,198.9814047
14259186,Customer5,Driver28,Vehicle32,32,9917,121.965,87.23814209,83.0566146,170.2947567
14259192,Customer5,Driver41,Vehicle21,13,5411,61.515,54.94594814,63.23660896,118.1825571
14259219,Customer5,Driver41,Vehicle21,23,6071,118.635,81.51051545,72.40696253,153.917478
14259230,Customer5,Driver28,Vehicle32,45.5,7378,132.955,120.0406152,136.1362867,256.176902
14259251,Customer5,Driver41,Vehicle21,0.5,5978,0.92,347.826087,304.3478261,652.173913
14259258,Customer5,Driver41,Vehicle21,9.5,4870,42.22,94.74182852,85.74135481,180.4831833
14259269,Customer5,Driver28,Vehicle32,81,9369,240.265,126.3188563,115.289368,241.6082243
14259271,Customer5,Driver41,Vehicle21,0.5,4927,1.375,560,545.4545455,1105.454545
14259280,Customer5,Driver41,Vehicle21,7.5,5061,39.735,90.09689191,88.33522084,178.4321127
14259299,Customer5,Driver41,Vehicle21,12,7293,41.84,85.3250478,78.63288719,163.957935
14259349,Customer5,Driver15,Vehicle36,0.5,3925,0.335,835.8208955,5820.895522,6656.716418
14259351,Customer5,Driver15,Vehicle36,17,4505,56.895,117.7607874,112.6636787,230.4244661
14259362,Customer5,Driver15,Vehicle36,38,4070,127.845,118.111776,120.067269,238.1790449
14259397,Customer5,Driver15,Vehicle36,24,4099,82.205,125.2965148,121.7687489,247.0652637
14259436,Customer5,Driver15,Vehicle36,56,4044,200.715,114.5903395,114.4906958,229.0810353
14259504,Customer5,Driver15,Vehicle36,21,5427,79.9,125.4067584,126.7834793,252.1902378
14259542,Customer5,Driver15,Vehicle36,9.5,5428,45.18,133.4661355,120.185923,253.6520584
14259956,Customer5,Driver101,Vehicle33,65.5,6960,254.635,117.8549689,120.7610894,238.6160583
14259964,Customer5,Driver135,Vehicle35,74,8021,307.85,70.39142439,74.71171025,145.1031346
14259968,Customer5,Driver167,Vehicle34,10,7696,23.835,133.4172435,148.5210824,281.938326
14259970,Customer5,Driver101,Vehicle33,9.5,7569,45.14,96.80992468,89.05626938,185.8661941
14259973,Customer5,Driver101,Vehicle33,26,7005,106.125,131.4487633,128.6219081,260.0706714
14259976,Customer5,Driver167,Vehicle34,11.5,8411,44.275,119.2546584,121.7391304,240.9937888
14259981,Customer5,Driver167,Vehicle34,4,8654,13.605,139.6545388,139.6545388,279.3090775
14259982,Customer5,Driver167,Vehicle34,1,8607,2.34,380.3418803,350.4273504,730.7692308
14259983,Customer5,Driver167,Vehicle34,0,8760,0.25,280,280,560
14259987,Customer5,Driver135,Vehicle35,23.5,7942,102.385,85.95009035,76.37837574,162.3284661
14259988,Customer5,Driver167,Vehicle34,5,7794,18.44,150.7592191,114.4251627,265.1843818
14259995,Customer5,Driver167,Vehicle34,0.5,8666,0.91,175.8241758,406.5934066,582.4175824
14259996,Customer5,Driver167,Vehicle34,2.5,7844,5.8,432.7586207,455.1724138,887.9310345
14260001,Customer5,Driver101,Vehicle33,4.5,6462,12.03,167.0822943,222.7763924,389.8586866
14260008,Customer5,Driver101,Vehicle33,6,8480,19.905,148.2039689,160.7636272,308.9675961
14260011,Customer5,Driver167,Vehicle34,1.5,7557,3.63,253.4435262,239.6694215,493.1129477
14260015,Customer5,Driver135,Vehicle35,8.5,7832,28.06,90.52031361,123.3071989,213.8275125
14260020,Customer5,Driver101,Vehicle33,5,6467,21.99,133.2423829,125.9663483,259.2087312
14260025,Customer5,Driver167,Vehicle34,1,6459,2.38,331.9327731,277.3109244,609.2436975
14260028,Customer5,Driver101,Vehicle33,0.5,6204,1.8,255.5555556,155.5555556,411.1111111
14260036,Customer5,Driver135,Vehicle35,19.5,7665,68.14,105.5180511,111.5350748,217.0531259
14260037,Customer5,Driver167,Vehicle34,8,6482,33.01,154.1956983,139.9575886,294.1532869
14260042,Customer5,Driver167,Vehicle34,0.5,6364,0.82,646.3414634,426.8292683,1073.170732
14260047,Customer5,Driver167,Vehicle34,0.5,6446,0.945,613.7566138,370.3703704,984.1269841
14260049,Customer5,Driver167,Vehicle34,7,5931,28.35,126.6313933,134.7442681,261.3756614
14260056,Customer5,Driver135,Vehicle35,10.5,6793,45.405,98.66754763,88.75674485,187.4242925
14260058,Customer5,Driver101,Vehicle33,0.5,6122,0.11,636.3636364,818.1818182,1454.545455
14260061,Customer5,Driver101,Vehicle33,34,7904,107.465,112.5947983,110.5476202,223.1424185
14260062,Customer5,Driver167,Vehicle34,17.5,5919,67.595,118.647829,127.2283453,245.8761743
14260072,Customer5,Driver167,Vehicle34,5,6335,23.945,135.7277093,99.81206933,235.5397787
14260150,Customer4,Driver178,Vehicle19,69.5,8933,128.25,49.90253411,59.33723197,109.2397661
14260167,Customer4,Driver178,Vehicle19,19,5126,58.11,71.24419205,50.24952676,121.4937188
14260171,Customer4,Driver178,Vehicle19,59.5,7612,149.235,42.01427279,40.27205414,82.28632693
14260182,Customer4,Driver178,Vehicle19,9,9835,17.31,35.81744656,42.17215482,77.98960139
14260188,Customer4,Driver178,Vehicle19,8.5,8083,21.99,41.83719873,40.92769441,82.76489313
14260191,Customer4,Driver178,Vehicle19,61.5,8667,188.86,32.61675315,37.01154294,69.62829609
14260856,Customer3,Driver172,Vehicle2,24,0,90.02,102.5327705,94.2012886,196.7340591
14260873,Customer3,Driver117,Vehicle41,19,0,59.63,53.32886131,64.22941472,117.558276
14260876,Customer3,Driver172,Vehicle2,0,0,0.225,1822.222222,755.5555556,2577.777778
14260888,Customer3,Driver172,Vehicle2,0.5,0,0.09,1333.333333,7555.555556,8888.888889
14260889,Customer3,Driver172,Vehicle2,31,0,117.35,74.9893481,92.71410311,167.7034512
14260892,Customer3,Driver117,Vehicle41,43.5,0,151.14,94.61426492,99.17956861,193.7938335
14260919,Customer3,Driver172,Vehicle2,4.5,0,15.775,125.5150555,133.7559429,259.2709984
14260926,Customer3,Driver172,Vehicle2,0.5,0,0.3,1600,200,1800
14260944,Customer3,Driver172,Vehicle2,33,0,147.39,134.7445553,123.8211548,258.56571
14260959,Customer3,Driver117,Vehicle41,29,0,123.845,86.80205095,74.44789858,161.2499495
14261002,Customer3,Driver172,Vehicle2,29,0,121.725,125.2823988,128.8971041,254.179503
14261540,Customer2,Driver1,Vehicle39,71,6872,295.595,45.67059659,52.09831019,97.76890678
14261541,Customer2,Driver21,Vehicle40,74.5,6517,289.71,48.53128991,55.88346968,104.4147596
14261543,Customer2,Driver21,Vehicle40,68,6544,260.705,56.3855699,66.97224833,123.3578182
14261544,Customer2,Driver1,Vehicle39,73,6787,319.305,28.81257732,30.4411143,59.25369161
14261548,Customer2,Driver138,Vehicle5,93.5,7202,347.635,40.76114315,50.57028205,91.3314252
14261549,Customer2,Driver16,Vehicle10,0.5,5660,0.165,181.8181818,181.8181818,363.6363636
14261552,Customer2,Driver16,Vehicle10,0.5,6511,0.185,270.2702703,0,270.2702703
14261553,Customer2,Driver16,Vehicle10,0.5,5088,0.44,227.2727273,181.8181818,409.0909091
14261555,Customer2,Driver142,Vehicle37,23,6736,83.175,26.93116922,29.45596634,56.38713556
14261557,Customer2,Driver16,Vehicle10,0.5,5525,0.22,45.45454545,136.3636364,181.8181818
14261559,Customer2,Driver16,Vehicle10,21,4769,72.615,30.02134545,29.33278248,59.35412793
14261562,Customer2,Driver154,Vehicle38,8.5,6466,20.79,92.35209235,104.3771044,196.7291967
14261568,Customer2,Driver142,Vehicle37,65,6606,284.15,39.02868203,39.02868203,78.05736407
14261572,Customer2,Driver21,Vehicle40,20,8254,81.905,78.87186374,58.6044808,137.4763445
14261574,Customer2,Driver16,Vehicle10,0.5,5255,0.24,291.6666667,416.6666667,708.3333333
14261576,Customer2,Driver154,Vehicle38,6.5,6065,17.41,62.03331419,79.26479035,141.2981045
14261577,Customer2,Driver16,Vehicle10,0,5850,0.07,428.5714286,142.8571429,571.4285714
14261578,Customer2,Driver21,Vehicle40,18.5,8242,53.645,113.7105042,81.4614596,195.1719638
14261579,Customer2,Driver16,Vehicle10,15.5,5915,49.805,29.91667503,31.52293946,61.4396145
14261580,Customer2,Driver154,Vehicle38,19.5,6297,76.005,53.28596803,66.44299717,119.7289652
14261582,Customer2,Driver138,Vehicle5,32.5,7395,152.115,47.92426782,31.81803241,79.74230023
14261584,Customer2,Driver16,Vehicle10,42,5981,169.01,24.85060056,23.25306195,48.10366251
14261593,Customer2,Driver154,Vehicle38,21.5,6560,94.085,40.92044428,55.37545836,96.29590264
14261595,Customer2,Driver138,Vehicle5,30.5,6772,87.505,89.36632192,107.1938746,196.5601966
14261598,Customer2,Driver16,Vehicle10,0,5916,0.43,139.5348837,162.7906977,302.3255814
14261599,Customer2,Driver16,Vehicle10,0.5,6334,0.125,320,640,960
14261600,Customer2,Driver142,Vehicle37,65,6217,274.92,26.51680489,24.73446821,51.2512731
14261601,Customer2,Driver154,Vehicle38,9,6389,34.915,58.14120006,69.88400401,128.0252041
14261607,Customer2,Driver154,Vehicle38,3,6878,8.91,60.60606061,60.60606061,121.2121212
14261609,Customer2,Driver16,Vehicle10,18,6914,66.505,34.73423051,32.478761,67.2129915
14261610,Customer2,Driver138,Vehicle5,0.5,7471,0.14,214.2857143,71.42857143,285.7142857
14261617,Customer2,Driver138,Vehicle5,50,7162,169.795,65.90300068,77.44633234,143.349333
14261618,Customer2,Driver154,Vehicle38,15.5,6266,63.425,74.57627119,76.46826961,151.0445408
14261621,Customer2,Driver16,Vehicle10,14,8656,52.035,44.39319689,45.54626694,89.93946382
14261624,Customer2,Driver154,Vehicle38,31,6363,134.575,92.58777633,68.21475014,160.8025265
14261626,Customer2,Driver16,Vehicle10,0.5,8665,0.725,234.4827586,151.7241379,386.2068966
14261627,Customer2,Driver1,Vehicle39,31.5,5843,168.54,21.77524623,12.63794945,34.41319568
14261629,Customer2,Driver16,Vehicle10,1.5,4837,1.76,79.54545455,73.86363636,153.4090909
14261633,Customer2,Driver16,Vehicle10,0.5,4807,0.63,126.984127,95.23809524,222.2222222
14261647,Customer2,Driver16,Vehicle10,0.5,6118,0.2,50,100,150
14261654,Customer2,Driver21,Vehicle40,61,9744,222.82,53.00242348,60.27286599,113.2752895
14261656,Customer2,Driver1,Vehicle39,1,7192,0.695,71.94244604,57.55395683,129.4964029
14261657,Customer2,Driver16,Vehicle10,24,7089,76.75,36.22149837,33.48534202,69.70684039
14261660,Customer2,Driver1,Vehicle39,68,8711,224.16,47.33226267,50.49964311,97.83190578
14261667,Customer2,Driver16,Vehicle10,0,6149,0.135,148.1481481,148.1481481,296.2962963
14261668,Customer2,Driver16,Vehicle10,0.5,6042,0.16,375,62.5,437.5
14261669,Customer2,Driver16,Vehicle10,0,5998,0.18,388.8888889,55.55555556,444.4444444
14261672,Customer2,Driver146,Vehicle37,17,6456,55.165,28.27879996,31.1791897,59.45798967
14261679,Customer2,Driver146,Vehicle37,15,6647,58.645,26.4302157,27.28280331,53.71301901
14261680,Customer2,Driver1,Vehicle39,18.5,8711,64.005,69.99453168,62.80759316,132.8021248
14262306,Customer3,Driver172,Vehicle2,15,0,70.795,107.7759729,88.98933541,196.7653083
14262321,Customer3,Driver172,Vehicle2,0,0,0.19,1052.631579,578.9473684,1631.578947
